OPEN,CLOSE,HIGH,LOW
2199.8755873261634,1412.8084030825576,2200.3755873261634,1056.08
1407.99019179343,1366.846578686309,1540.0815398902603,842.75
1362.315592974362,1834.6979025334763,2090.420101183104,1023.91
1831.513685081037,1448.5731499189096,1851.5290699765249,1008.0
1442.6814158961201,1306.5969296540643,1448.6814158961201,1015.21
1304.8520143743447,1272.651743078368,1395.8510276521483,681.75
1267.7300543466972,1297.2910106858985,1410.0289434262875,776.52
1267.7300543466972,1297.2910106858985,1410.0289434262875,776.52
1297.767427475642,1357.5328045377241,1365.3185169009676,1205.19
1353.1880661248154,1306.988879258958,1397.6301443981824,703.76
1303.3311472320568,1216.324706576289,1328.544965759804,731.68
1217.4402980904777,1300.1225820281518,1332.962622725163,657.53
1298.671575508044,1348.9585518356046,1362.332673118738,1191.68
1349.6838229094644,1409.10109773414,1436.3485632523812,807.66
1409.1579499320917,1313.802649218411,1441.9125875889579,863.12
1307.8320065028984,1297.623730492732,1339.359768811881,1002.55
1297.0036677113353,1261.5717139406838,1299.2406825435394,807.11
1262.2615035164386,1175.8240681430862,1262.2615035164386,685.79
1262.2615035164386,1175.8240681430862,1262.2615035164386,685.79
1171.772505289296,1143.2064861715965,1192.6797147308,1017.15
1171.772505289296,1143.2064861715965,1192.6797147308,1017.15
1140.384153247997,1199.9688725037458,1243.5630082435541,592.93
1140.384153247997,1199.9688725037458,1243.5630082435541,592.93
1196.6773977091293,1120.7276667345802,1238.256665057833,1075.93
1196.6773977091293,1120.7276667345802,1238.256665057833,1075.93
1121.9339595696626,1174.8358285998638,1193.461644833771,604.56
1121.9339595696626,1174.8358285998638,1193.461644833771,604.56
1176.2882269826414,1122.42,1176.7882269826414,684.7690044452227
1176.2882269826414,1122.42,1176.7882269826414,684.7690044452227
1122.68434239532,1279.3424493721311,1282.9107906367597,605.09
1122.68434239532,1279.3424493721311,1282.9107906367597,605.09
1273.9193928971295,962.7131831173238,1273.9193928971295,721.76
1273.9193928971295,962.7131831173238,1273.9193928971295,721.76
959.6456567071112,1089.9918241785892,1105.0165317558826,959.6456567071112
959.6456567071112,1089.9918241785892,1105.0165317558826,959.6456567071112
1086.3569145708636,1332.3569145708636,1332.3569145708636,1086.3569145708636
1086.3569145708636,1332.3569145708636,1332.3569145708636,1086.3569145708636
1333.6976424286474,1389.4003390682738,1425.0169766583806,836.21
1333.6976424286474,1389.4003390682738,1425.0169766583806,836.21
1384.8186737397414,1541.900472162479,1541.900472162479,1384.8186737397414
1384.8186737397414,1541.900472162479,1541.900472162479,1384.8186737397414
1536.796537064292,1613.2610657998341,1639.4017216561103,930.75
1536.796537064292,1613.2610657998341,1639.4017216561103,930.75
1611.2769657376182,1026.228012671833,1611.7769657376182,979.32
1611.2769657376182,1026.228012671833,1611.7769657376182,979.32
1026.9483627809973,1124.7819736779775,1137.9267210954442,544.7787748501341
1026.9483627809973,1124.7819736779775,1137.9267210954442,544.7787748501341
1124.3526323030817,1157.075138489747,1369.5882937114613,1114.8000981399211
1124.3526323030817,1157.075138489747,1369.5882937114613,1114.8000981399211
1152.3671558642116,1454.5903188518007,1465.9244688823628,729.62
1152.3671558642116,1454.5903188518007,1465.9244688823628,729.62
1449.0282639146387,1680.8300226131166,1693.3431243223413,732.9
1449.0282639146387,1680.8300226131166,1693.3431243223413,732.9
1680.4925742187756,1010.6521432221396,1750.7171509179666,840.73
1680.4925742187756,1010.6521432221396,1750.7171509179666,840.73
1008.106924319434,1016.7872967021297,1049.0872947758228,525.78
1008.106924319434,1016.7872967021297,1049.0872947758228,525.78
1015.8373404618229,1058.0144276262204,1102.4747979801534,546.18
1015.8373404618229,1058.0144276262204,1102.4747979801534,546.18
1056.4722319955679,1185.9356171483091,1208.1310424459557,1056.4722319955679
1056.4722319955679,1185.9356171483091,1208.1310424459557,1056.4722319955679
1186.0008128831273,1264.4096167007297,1291.6185703783428,631.69
1186.0008128831273,1264.4096167007297,1291.6185703783428,631.69
1260.6652352728054,1620.4306250505472,1620.4306250505472,1252.1079878528274
1260.6652352728054,1620.4306250505472,1620.4306250505472,1252.1079878528274
1615.2780757287303,1846.9427193677961,1857.2997879702305,1611.5196436780325
1615.2780757287303,1846.9427193677961,1857.2997879702305,1611.5196436780325
1845.3345378750607,2173.2866610084307,2192.3420213213744,1845.3345378750607
1845.3345378750607,2173.2866610084307,2192.3420213213744,1845.3345378750607
2172.225991602848,2219.1847792109397,2228.78084681973,2172.225991602848
2172.225991602848,2219.1847792109397,2228.78084681973,2172.225991602848
2218.774918064071,2529.271197764034,2535.598196362178,2218.774918064071
2218.774918064071,2529.271197764034,2535.598196362178,2218.774918064071
2528.6926013430034,2746.909025905252,2760.3200454760613,2528.6926013430034
2528.6926013430034,2746.909025905252,2760.3200454760613,2528.6926013430034
2741.0708374850765,3004.6058092527674,3060.8291452013486,2734.160612596361
2741.0708374850765,3004.6058092527674,3060.8291452013486,2734.160612596361
3005.7034201505867,3174.464980747832,3193.1859132934674,2987.59673893976
3005.7034201505867,3174.464980747832,3193.1859132934674,2987.59673893976
3176.156358557865,3276.6675445810906,3277.676661285793,3162.176495549608
3176.156358557865,3276.6675445810906,3277.676661285793,3162.176495549608
3274.6736002180846,3573.314128717923,3600.7380699580353,3272.7677452728894
3274.6736002180846,3573.314128717923,3600.7380699580353,3272.7677452728894
3575.2946501421184,3693.04359241413,3697.5326426333068,3575.2946501421184
3575.2946501421184,3693.04359241413,3697.5326426333068,3575.2946501421184
3694.8858927309,3647.2983666682426,3725.5434437867507,3629.572707911277
3694.8858927309,3647.2983666682426,3725.5434437867507,3629.572707911277
3643.9295246663673,4243.900194177047,4281.863866874356,3641.1331145532918
3643.9295246663673,4243.900194177047,4281.863866874356,3641.1331145532918
4239.1514972153045,5101.981543693029,5101.981543693029,4237.8087611227265
4239.1514972153045,5101.981543693029,5101.981543693029,4237.8087611227265
5100.894979540575,5800.130487292433,5828.290883886619,5089.574513991809
5100.894979540575,5800.130487292433,5828.290883886619,5089.574513991809
5795.641296457553,5814.591112643412,5859.944632708219,5748.550058666194
5795.641296457553,5814.591112643412,5859.944632708219,5748.550058666194
5814.90571765356,6282.927112823822,6312.052396399639,5811.402088790281
5814.90571765356,6282.927112823822,6312.052396399639,5811.402088790281
6282.380989891096,6719.912833313655,6727.031057138153,4079.25
6282.380989891096,6719.912833313655,6727.031057138153,4079.25
6721.811115481208,6998.413763159117,7040.827638514391,6702.714896173904
6721.811115481208,6998.413763159117,7040.827638514391,6702.714896173904
